LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-72.8374555,41.7939454,239,OLD FARMS ROAD,12C,AVON,HARTFORD,CT,,,9c764972320096d8
-72.8373023,41.7941203,239,OLD FARMS ROAD,11B,AVON,HARTFORD,CT,,,5a85490509cfdd10
-72.8364221,41.7941513,239,OLD FARMS ROAD,17A,AVON,HARTFORD,CT,,,cbaf18d0bedfc16e
-72.8372869,41.7941604,239,OLD FARMS ROAD,11A,AVON,HARTFORD,CT,,,35920b84c283af34
-72.8374649,41.7941858,239,OLD FARMS ROAD,10D,AVON,HARTFORD,CT,,,020c8f5fcd5e17ad
-72.8364751,41.7941981,239,OLD FARMS ROAD,17B,AVON,HARTFORD,CT,,,903bbff5b987e75d
-72.8364051,41.7941889,239,OLD FARMS ROAD,17C,AVON,HARTFORD,CT,,,1b0f9b1013edd8bd
-72.8375181,41.7942337,239,OLD FARMS ROAD,10C,AVON,HARTFORD,CT,,,ab67ddbecd1af4a8
-72.8374481,41.7942225,239,OLD FARMS ROAD,10B,AVON,HARTFORD,CT,,,1d8baebe670a835e
-72.8364581,41.7942357,239,OLD FARMS ROAD,17D,AVON,HARTFORD,CT,,,b08136fcf05afa2c
-72.8375028,41.7942712,239,OLD FARMS ROAD,10A,AVON,HARTFORD,CT,,,7475ada4d2ca012a
-72.8375067,41.7943259,239,OLD FARMS ROAD,9C,AVON,HARTFORD,CT,,,4cf796579753ac37
-72.8371242,41.7943459,239,OLD FARMS ROAD,5A,AVON,HARTFORD,CT,,,14411989d18890f8
-72.8363347,41.7943463,239,OLD FARMS ROAD,18B,AVON,HARTFORD,CT,,,73351eda1dfa3c9e
-72.8375458,41.7943605,239,OLD FARMS ROAD,9B,AVON,HARTFORD,CT,,,b4c14eb00ca26ff8
-72.83628,41.7943785,239,OLD FARMS ROAD,18A,AVON,HARTFORD,CT,,,165326172c30a23c
-72.83716,41.7943774,239,OLD FARMS ROAD,5B,AVON,HARTFORD,CT,,,23980fde01cd4256
-72.8375815,41.7943926,239,OLD FARMS ROAD,9A,AVON,HARTFORD,CT,,,8bea43f668b46aa8
-72.8371995,41.7944118,239,OLD FARMS ROAD,5C,AVON,HARTFORD,CT,,,193c726227a29bd3
-72.8370134,41.7944084,239,OLD FARMS ROAD,4C,AVON,HARTFORD,CT,,,ff8b991d3f14b0ee
-72.8369596,41.7943917,239,OLD FARMS ROAD,4A,AVON,HARTFORD,CT,,,074b415b87eeab94
